folio,punto_folio,punto,genero,edad,p1,p2a,p2b,p2c,p3,p5h,p6a,distrito,seccion,hora_termino,estatus,instanceID,formdef_version,KEY
1147,115,115,2,64,3,1,1,1,4,2,2,13,1141,1523,1,uuid:1ab9ec34-6f0e-4372-8a57-77cb80195a7a,1707211615,uuid:1ab9ec34-6f0e-4372-8a57-77cb80195a7a
1148,115,115,2,65,4,1,2,2,5,2,5,13,1141,1559,1,uuid:cf75b456-968c-4044-9e59-968aa9ed8335,1707211615,uuid:cf75b456-968c-4044-9e59-968aa9ed8335
1149,115,115,1,18,4,99,2,2,4,2,5,13,1141,1629,1,uuid:cc152544-0425-4811-9b0a-1ca2630728a0,1707211615,uuid:cc152544-0425-4811-9b0a-1ca2630728a0
1150,115,115,1,26,4,2,2,2,5,2,2,13,1141,1706,1,uuid:b4bd7f13-a926-477c-89bb-e33dc93d18cd,1707211615,uuid:b4bd7f13-a926-477c-89bb-e33dc93d18cd
1191,120,120,2,45,3,1,1,1,5,2,3,13,4559,1149,1,uuid:c9e8e6e5-c648-4de6-b492-a9a10acb7e0d,1707211615,uuid:c9e8e6e5-c648-4de6-b492-a9a10acb7e0d
1193,120,120,2,25,1,1,2,2,5,2,5,13,4559,1252,1,uuid:ee78d8e7-d01e-4978-925e-d030f54b521a,1707211615,uuid:ee78d8e7-d01e-4978-925e-d030f54b521a
1192,120,120,2,72,4,2,2,2,5,2,5,13,4559,1218,1,uuid:5b1b131e-199e-46d3-9385-0048f610baed,1707211615,uuid:5b1b131e-199e-46d3-9385-0048f610baed
1194,120,120,2,69,99,1,99,99,1,2,3,13,4559,4,1,uuid:ca33c0d1-bd64-4660-bfec-ae2a27a62e7c,1707211615,uuid:ca33c0d1-bd64-4660-bfec-ae2a27a62e7c
1151,116,116,1,70,4,2,2,2,4,2,2,13,4524,1155,1,uuid:f58fe197-f98f-43e2-9477-af41714a29b9,1707211615,uuid:f58fe197-f98f-43e2-9477-af41714a29b9
1195,120,120,2,50,1,1,99,99,4,2,5,13,4559,1350,1,uuid:435e20a7-f6f3-404b-ba52-a57f757da71f,1707211615,uuid:435e20a7-f6f3-404b-ba52-a57f757da71f
1196,120,120,1,60,2,2,2,2,4,2,5,13,4559,1425,1,uuid:87477b7d-6d1b-4aca-8659-9c5e5bea5d7e,1707211615,uuid:87477b7d-6d1b-4aca-8659-9c5e5bea5d7e
1197,120,120,2,45,4,2,2,2,5,2,5,13,4559,1526,1,uuid:2b8071da-08eb-4482-83ee-7c49b341c9ac,1707211615,uuid:2b8071da-08eb-4482-83ee-7c49b341c9ac
1198,120,120,2,82,4,2,2,2,5,2,5,13,4559,1557,1,uuid:c719594a-c153-4fee-9f09-f125f2282f7e,1707211615,uuid:c719594a-c153-4fee-9f09-f125f2282f7e
1152,116,116,1,49,4,2,2,2,3,2,5,13,4524,1225,1,uuid:c058835d-499a-4eaf-a712-088d9fbf8174,1707211615,uuid:c058835d-499a-4eaf-a712-088d9fbf8174
1199,120,120,2,25,2,2,2,2,5,2,5,13,4559,1621,1,uuid:094fd54a-683e-4eec-9905-c1cb78b700a7,1707211615,uuid:094fd54a-683e-4eec-9905-c1cb78b700a7
1200,120,120,2,25,2,2,2,2,5,2,4,13,4559,1638,1,uuid:0da8f050-9d38-4076-aa03-1e66c51eb468,1707211615,uuid:0da8f050-9d38-4076-aa03-1e66c51eb468
1153,116,116,2,59,5,2,2,2,4,2,4,9,4524,1300,1,uuid:d5f19a7a-3db5-446c-99fe-fbf42329f4f3,1707211615,uuid:d5f19a7a-3db5-446c-99fe-fbf42329f4f3
1154,116,116,1,69,2,99,2,1,2,2,3,13,4524,1330,1,uuid:cb3fd394-6fe6-454c-abe4-36e5252921a2,1707211615,uuid:cb3fd394-6fe6-454c-abe4-36e5252921a2
1155,116,116,2,23,2,1,2,2,1,2,5,9,4524,1359,1,uuid:184ed4f9-8acf-4a91-bdea-e7a6ea46fb8c,1707211615,uuid:184ed4f9-8acf-4a91-bdea-e7a6ea46fb8c
1156,116,116,1,50,4,2,2,2,5,2,2,9,4524,1424,1,uuid:9892a1cc-3420-4751-af8c-445cc7fa24c0,1707211615,uuid:9892a1cc-3420-4751-af8c-445cc7fa24c0
1157,116,116,1,64,3,1,2,2,4,2,4,9,4524,1445,1,uuid:316f7568-a0ab-4813-9300-50b1d18e0017,1707211615,uuid:316f7568-a0ab-4813-9300-50b1d18e0017
1158,116,116,2,30,3,2,2,2,5,2,3,9,4524,1516,1,uuid:7bc1bf6e-3339-4fb4-a6f7-f374e3caef23,1707211615,uuid:7bc1bf6e-3339-4fb4-a6f7-f374e3caef23
1159,116,116,2,77,4,2,2,2,5,2,5,9,4524,1552,1,uuid:ec865f4a-8f01-44ae-895a-9fea01368358,1707211615,uuid:ec865f4a-8f01-44ae-895a-9fea01368358
1160,116,116,2,25,3,2,2,2,5,2,4,9,4524,1619,1,uuid:4857c6ee-aa69-4eae-b7cc-426b57a604b3,1707211615,uuid:4857c6ee-aa69-4eae-b7cc-426b57a604b3
421,43,43,1,59,2,1,1,1,3,2,2,5,4675,1025,1,uuid:2a330fc6-4cf3-40a1-98c9-f59bce9354b1,1707211615,uuid:2a330fc6-4cf3-40a1-98c9-f59bce9354b1
422,43,43,2,21,2,1,1,1,2,2,2,0,4675,1101,1,uuid:c47af06d-4bdd-47d3-a477-84bfb9540b55,1707211615,uuid:c47af06d-4bdd-47d3-a477-84bfb9540b55
423,43,43,1,77,3,2,2,2,5,2,3,9,4675,1141,1,uuid:432dc538-03bb-4b36-b3e3-99b725dfde7f,1707211615,uuid:432dc538-03bb-4b36-b3e3-99b725dfde7f
424,43,43,1,35,1,1,1,99,2,2,2,9,4675,1211,1,uuid:0635fade-aa29-431f-a192-e2d7aa64852f,1707211615,uuid:0635fade-aa29-431f-a192-e2d7aa64852f
425,43,43,1,61,1,1,2,2,5,1,5,9,4675,1232,1,uuid:7cf97ce4-d37b-441d-b530-8ceadba34c23,1707211615,uuid:7cf97ce4-d37b-441d-b530-8ceadba34c23
426,43,43,2,80,5,1,1,2,4,2,3,9,4675,1318,1,uuid:0cf389a6-8d79-40d2-8a45-d0aacb48a86b,1707211615,uuid:0cf389a6-8d79-40d2-8a45-d0aacb48a86b
501,51,51,1,61,5,1,2,2,5,2,5,12,4558,1142,1,uuid:bb565d0e-0994-4dbd-af23-21e096ca244c,1707211615,uuid:bb565d0e-0994-4dbd-af23-21e096ca244c
427,43,43,1,62,3,1,2,2,2,2,3,9,4675,1343,1,uuid:d48a9b6b-beac-44a0-8035-57bf36a05eb9,1707211615,uuid:d48a9b6b-beac-44a0-8035-57bf36a05eb9
428,43,43,2,63,4,2,1,2,5,2,5,9,4675,1358,1,uuid:d54c168e-c108-4394-9500-ef116d4990a5,1707211615,uuid:d54c168e-c108-4394-9500-ef116d4990a5
429,43,43,2,24,2,1,2,2,3,2,5,9,4675,1608,1,uuid:2d18766b-839c-47cf-9abc-eb760fa906d9,1707211615,uuid:2d18766b-839c-47cf-9abc-eb760fa906d9
430,43,43,1,24,3,1,2,1,4,2,2,9,4675,1704,1,uuid:f1137187-f48c-444e-a18b-c3814b8feac5,1707211615,uuid:f1137187-f48c-444e-a18b-c3814b8feac5
502,51,51,2,25,2,1,2,2,4,2,5,12,4858,1242,1,uuid:c8c6e714-0ec4-477e-b38f-71c960ca3e5a,1707211615,uuid:c8c6e714-0ec4-477e-b38f-71c960ca3e5a
503,51,51,1,21,2,1,1,1,2,2,4,12,4858,1305,1,uuid:cd6c29ad-07df-4a96-a08b-258b4916990f,1707211615,uuid:cd6c29ad-07df-4a96-a08b-258b4916990f
504,51,51,2,67,2,2,2,2,4,2,2,12,4858,1343,1,uuid:a2337693-fb7f-4551-b4ad-923242d6d387,1707211615,uuid:a2337693-fb7f-4551-b4ad-923242d6d387
505,51,51,1,30,2,1,1,1,2,2,2,12,4858,1409,1,uuid:e98e2980-6db2-440f-94ca-64a7ef2a20e2,1707211615,uuid:e98e2980-6db2-440f-94ca-64a7ef2a20e2
281,29,29,2,50,5,2,2,2,5,2,2,12,4633,1552,1,uuid:474fed64-c3e8-438b-8f51-c741b4d2f06c,1707211615,uuid:474fed64-c3e8-438b-8f51-c741b4d2f06c
282,29,29,2,46,2,2,2,2,5,2,,12,4633,1619,1,uuid:18168ca6-10ff-43b7-8f42-06e8f06c85f6,1707211615,uuid:18168ca6-10ff-43b7-8f42-06e8f06c85f6
283,29,29,2,20,2,1,1,1,5,2,5,12,4633,1641,1,uuid:04299870-5ee4-46a7-86bd-f8c9494830f4,1707211615,uuid:04299870-5ee4-46a7-86bd-f8c9494830f4
284,29,29,2,22,2,2,2,2,4,2,2,12,4633,1706,1,uuid:f557a765-df66-4b91-972e-afd8e849ea47,1707211615,uuid:f557a765-df66-4b91-972e-afd8e849ea47
1076,108,108,1,51,5,99,2,2,5,2,3,13,4577,1042,1,uuid:851b2490-0a30-4c24-8dda-4feb6fadd7c7,1707211615,uuid:851b2490-0a30-4c24-8dda-4feb6fadd7c7
1077,108,108,2,25,2,1,1,1,5,2,5,13,4577,1108,1,uuid:a01a9c6f-4da9-4533-9414-4cba31e4dae6,1707211615,uuid:a01a9c6f-4da9-4533-9414-4cba31e4dae6
1078,108,108,2,22,2,2,2,2,5,2,4,13,4577,1128,1,uuid:57ba0bb2-9220-4348-abbd-f8d7bc30b34d,1707211615,uuid:57ba0bb2-9220-4348-abbd-f8d7bc30b34d
1079,108,108,2,67,5,99,99,2,5,2,4,13,4577,1203,1,uuid:6d714d58-3775-44e4-b9aa-10c8335e5d97,1707211615,uuid:6d714d58-3775-44e4-b9aa-10c8335e5d97
1080,108,108,2,35,5,99,2,2,5,2,4,13,4577,1224,1,uuid:2e7317cd-22ba-4209-bd83-e5417cb032df,1707211615,uuid:2e7317cd-22ba-4209-bd83-e5417cb032df
521,53,53,2,27,4,2,2,2,5,2,5,12,4855,1338,1,uuid:0708bda8-3e25-49d6-af8f-dd8b8fb65eba,1707211615,uuid:0708bda8-3e25-49d6-af8f-dd8b8fb65eba
522,53,53,1,71,5,2,2,2,5,2,5,12,4855,1410,1,uuid:ff3a44c8-03f4-4667-a455-c3a36e49fa38,1707211615,uuid:ff3a44c8-03f4-4667-a455-c3a36e49fa38
523,53,53,2,43,4,2,2,2,5,2,5,12,4855,1437,1,uuid:0def9bbd-1aad-4fb8-9c2f-3530f6826988,1707211615,uuid:0def9bbd-1aad-4fb8-9c2f-3530f6826988
524,53,53,1,53,5,2,2,2,5,2,5,12,4855,1515,1,uuid:2b3166cb-efdc-4298-ad9b-184c4cd3cc1d,1707211615,uuid:2b3166cb-efdc-4298-ad9b-184c4cd3cc1d
525,53,53,1,43,3,1,1,2,5,2,4,12,4855,1534,1,uuid:975bcadc-51d1-49a4-b8b4-a80c33d05df2,1707211615,uuid:975bcadc-51d1-49a4-b8b4-a80c33d05df2
935,94,94,2,70,5,2,99,2,5,2,5,12,4787,1152,1,uuid:1903196d-ac1c-4a24-b57a-dea0dc3ace76,1707211615,uuid:1903196d-ac1c-4a24-b57a-dea0dc3ace76
937,94,94,2,67,5,2,2,2,5,2,4,12,4787,1219,1,uuid:140d9b85-7364-429e-9e91-99c0549edea5,1707211615,uuid:140d9b85-7364-429e-9e91-99c0549edea5
939,94,94,2,72,3,99,2,2,5,2,3,12,4787,1257,1,uuid:43933197-64df-4f04-80e6-9b4fbb081a87,1707211615,uuid:43933197-64df-4f04-80e6-9b4fbb081a87
663,67,67,1,74,1,2,2,1,2,2,4,12,4847,1440,1,uuid:e5292c9c-0750-4719-a34b-7d9d737a43a5,1707211615,uuid:e5292c9c-0750-4719-a34b-7d9d737a43a5
664,67,67,2,23,2,1,2,2,4,2,4,12,4847,1502,1,uuid:911d82e8-6c79-4629-81c6-f8c514776faa,1707211615,uuid:911d82e8-6c79-4629-81c6-f8c514776faa
670,67,67,1,29,2,1,2,2,5,2,5,12,4678,1851,1,uuid:7a53c4a9-4ea7-40e0-82e9-2b3765c5633e,1707211615,uuid:7a53c4a9-4ea7-40e0-82e9-2b3765c5633e
681,69,69,1,78,3,2,2,2,5,2,5,12,4898,1405,1,uuid:a0b38b76-f2df-4636-a5d9-e9ae2a59502c,1707211615,uuid:a0b38b76-f2df-4636-a5d9-e9ae2a59502c
682,69,69,2,69,5,99,2,99,5,2,2,12,4898,1441,1,uuid:c9463065-4b12-489e-99b6-7a7e1e1dc1ec,1707211615,uuid:c9463065-4b12-489e-99b6-7a7e1e1dc1ec
683,69,69,1,69,4,1,2,2,5,2,5,12,4898,1510,1,uuid:b807151c-f014-46f7-95b8-df24e64c0126,1707211615,uuid:b807151c-f014-46f7-95b8-df24e64c0126
684,69,69,1,48,4,2,2,2,5,2,4,12,4898,1614,1,uuid:650b9f27-b4d5-4f04-b3c4-c04902c2c6f7,1707211615,uuid:650b9f27-b4d5-4f04-b3c4-c04902c2c6f7
685,69,69,1,52,5,2,2,2,2,2,4,12,4898,1638,1,uuid:2c2093e3-704f-49a0-bf78-899bf5acfe2a,1707211615,uuid:2c2093e3-704f-49a0-bf78-899bf5acfe2a
686,69,69,1,74,5,2,2,2,3,2,3,12,4898,1701,1,uuid:9b904950-2905-48e4-a764-8ee79ab319a1,1707211615,uuid:9b904950-2905-48e4-a764-8ee79ab319a1
687,69,69,2,42,4,1,2,2,5,2,5,12,4898,1730,1,uuid:0e831951-421d-443d-8001-5f9c6c668080,1707211615,uuid:0e831951-421d-443d-8001-5f9c6c668080
689,69,69,2,18,2,1,2,2,5,1,5,12,4898,1827,1,uuid:3665c1a8-b594-4f17-9f81-2e3977ca79d2,1707211615,uuid:3665c1a8-b594-4f17-9f81-2e3977ca79d2
371,38,38,1,62,4,1,2,2,5,2,4,9,4711,1203,1,uuid:64b3082a-9f7d-4c58-8448-9648eabbb6f1,1707211615,uuid:64b3082a-9f7d-4c58-8448-9648eabbb6f1
372,38,38,2,72,3,99,2,99,3,2,,9,4711,1243,1,uuid:576124ea-96cd-4cd9-8641-e543d6bb0317,1707211615,uuid:576124ea-96cd-4cd9-8641-e543d6bb0317
373,38,38,2,60,5,99,2,2,5,2,5,9,4711,1323,1,uuid:c6a5c7bb-9b36-478e-9c41-cce5ab986c1d,1707211615,uuid:c6a5c7bb-9b36-478e-9c41-cce5ab986c1d
213,22,22,2,41,4,99,2,2,5,2,,9,4717,1559,1,uuid:bd1524dc-9d13-4e65-a84b-9dcfde915de3,1707211615,uuid:bd1524dc-9d13-4e65-a84b-9dcfde915de3
217,22,22,2,18,2,2,2,2,5,2,5,9,4717,1656,1,uuid:30068468-3bfc-47b2-a62f-399cfe317c3e,1707211615,uuid:30068468-3bfc-47b2-a62f-399cfe317c3e
220,22,22,2,26,2,1,1,2,4,1,4,9,4717,1730,1,uuid:2942795c-9dfb-448b-a159-820875708cc8,1707211615,uuid:2942795c-9dfb-448b-a159-820875708cc8
376,38,38,2,91,3,1,1,1,2,1,2,9,4711,1214,1,uuid:00eb29cd-dd07-41fa-a4f1-6234b54f395b,1707211615,uuid:00eb29cd-dd07-41fa-a4f1-6234b54f395b
506,51,51,2,50,4,2,2,2,5,2,5,12,4858,1150,1,uuid:3bb6fa4a-3259-4ee1-a184-0e4f118327fb,1707211615,uuid:3bb6fa4a-3259-4ee1-a184-0e4f118327fb
377,38,38,2,70,3,2,2,2,4,2,4,9,4711,1304,1,uuid:5d493cbf-2d24-4157-b2cc-8ce048a1bd35,1707211615,uuid:5d493cbf-2d24-4157-b2cc-8ce048a1bd35
507,51,51,1,29,2,1,2,2,5,2,2,12,4858,1212,1,uuid:efe25494-2d0b-4337-bcc3-db3c0f9375d3,1707211615,uuid:efe25494-2d0b-4337-bcc3-db3c0f9375d3
378,38,38,1,59,3,1,1,2,5,2,,9,4711,1425,1,uuid:135da74e-de4a-4350-b1e9-400e48a56a71,1707211615,uuid:135da74e-de4a-4350-b1e9-400e48a56a71
508,51,51,2,74,5,1,1,2,5,2,3,12,4858,1254,1,uuid:16710ed4-1f63-48cb-ab9b-782afc513f64,1707211615,uuid:16710ed4-1f63-48cb-ab9b-782afc513f64
211,22,22,1,43,2,2,2,2,5,2,5,9,4717,1557,1,uuid:26652a9c-0501-4c73-87d7-f14f91b3abf8,1707211615,uuid:26652a9c-0501-4c73-87d7-f14f91b3abf8
215,22,22,1,48,2,1,2,2,4,2,3,9,4717,1651,1,uuid:0497a3c6-c5e3-471b-9e21-a65503ad3220,1707211615,uuid:0497a3c6-c5e3-471b-9e21-a65503ad3220
509,51,51,1,81,1,1,1,2,2,2,2,12,4858,1351,1,uuid:38ae9af2-5d31-4336-b574-fcf3bd5bbcc9,1707211615,uuid:38ae9af2-5d31-4336-b574-fcf3bd5bbcc9
510,51,51,1,42,3,2,2,2,4,2,99,12,4858,1439,1,uuid:027efe8c-7698-4541-86ab-940d4b6c3e93,1707211615,uuid:027efe8c-7698-4541-86ab-940d4b6c3e93
286,29,29,1,57,4,1,1,2,5,2,4,9,4633,1550,1,uuid:d30aa48a-d007-4799-ba75-1b3a1078f183,1707211615,uuid:d30aa48a-d007-4799-ba75-1b3a1078f183
287,29,29,2,22,3,1,2,2,4,1,4,9,4633,1614,1,uuid:a6750cc7-525a-4d98-a0c3-abd57e7a5bc7,1707211615,uuid:a6750cc7-525a-4d98-a0c3-abd57e7a5bc7
288,29,29,2,58,99,2,2,1,2,2,5,9,4633,1638,1,uuid:0e7c12db-d4a9-43dd-8da3-ceda591f26a8,1707211615,uuid:0e7c12db-d4a9-43dd-8da3-ceda591f26a8
289,29,29,1,40,2,1,1,1,2,2,2,9,4633,1752,1,uuid:c6a38fd3-902c-4203-a25f-f8610a2dfd8f,1707211615,uuid:c6a38fd3-902c-4203-a25f-f8610a2dfd8f
290,29,29,2,38,5,2,2,2,5,2,4,9,4633,1818,1,uuid:8ab7877b-2181-4d1e-9163-c4a7a327879c,1707211615,uuid:8ab7877b-2181-4d1e-9163-c4a7a327879c
285,29,29,2,29,2,2,2,2,5,2,2,12,4633,1742,1,uuid:d65463f4-e44b-46dc-895c-298f5edc4f0d,1707211615,uuid:d65463f4-e44b-46dc-895c-298f5edc4f0d
380,38,38,1,62,,,,,,,,,,,,uuid:1cb33115-47f0-4f09-8905-a7a11945e075,1707211615,uuid:1cb33115-47f0-4f09-8905-a7a11945e075
380,38,38,2,57,2,1,1,1,4,2,2,9,4711,1601,1,uuid:b3d1a23f-826f-4424-b9d8-821bc077de74,1707211615,uuid:b3d1a23f-826f-4424-b9d8-821bc077de74
394,40,40,2,23,2,1,2,2,4,2,3,40,4609,114,1,uuid:79146e91-3dbe-41ad-a06c-700fb0a0abed,1707211615,uuid:79146e91-3dbe-41ad-a06c-700fb0a0abed
690,69,69,2,65,2,2,2,2,5,2,5,12,4898,1855,1,uuid:55e51163-aee5-4b51-bf37-27ca067df2f8,1707211615,uuid:55e51163-aee5-4b51-bf37-27ca067df2f8
218,22,22,2,61,5,2,2,2,5,2,4,9,4717,1731,1,uuid:84cebdc8-f29e-4f3e-b8a1-5317056bfcc5,1707211615,uuid:84cebdc8-f29e-4f3e-b8a1-5317056bfcc5
582,59,59,2,43,5,2,2,2,5,1,5,12,4740,1215,1,uuid:9dd68da3-0696-43c2-b6d1-16901b858528,1707211615,uuid:9dd68da3-0696-43c2-b6d1-16901b858528
214,22,22,2,35,4,1,1,1,5,2,2,9,4717,1643,1,uuid:04466977-6455-41e3-a4d5-05c762e1756d,1707211615,uuid:04466977-6455-41e3-a4d5-05c762e1756d
187,19,19,2,64,3,99,2,2,5,2,5,9,4648,1550,1,uuid:0fc61573-a918-42f1-9870-8599926e65ff,1707211615,uuid:0fc61573-a918-42f1-9870-8599926e65ff
411,42,42,1,46,3,1,1,1,4,2,2,9,4642,1332,1,uuid:b70ad33b-78ff-4df4-a76d-d5dbf0d2fc4c,1707211615,uuid:b70ad33b-78ff-4df4-a76d-d5dbf0d2fc4c
412,42,42,2,40,,,,,,,,,,,,uuid:f2b778d2-05b5-421b-9dd7-e5b056d9b422,1707211615,uuid:f2b778d2-05b5-421b-9dd7-e5b056d9b422
412,42,42,2,40,2,1,2,2,5,2,2,9,4642,1404,1,uuid:5c5c7fc6-7483-41dc-9de2-88c448693a87,1707211615,uuid:5c5c7fc6-7483-41dc-9de2-88c448693a87
413,42,42,2,62,5,1,2,2,2,2,2,9,4642,1445,1,uuid:82ec73aa-6c9f-46c4-ba32-32e71a5f3895,1707211615,uuid:82ec73aa-6c9f-46c4-ba32-32e71a5f3895
414,42,42,1,46,2,1,1,1,2,2,3,9,4642,1513,1,uuid:00b97b56-eefc-47b8-a189-7b98e7a286e0,1707211615,uuid:00b97b56-eefc-47b8-a189-7b98e7a286e0
188,19,19,1,28,2,1,1,2,5,2,5,9,4648,1633,1,uuid:b6c8410e-8ca9-4a2b-9a9b-7970d2c49fb0,1707211615,uuid:b6c8410e-8ca9-4a2b-9a9b-7970d2c49fb0
415,42,42,1,44,5,2,2,2,5,2,5,9,4642,1541,1,uuid:f6308c8b-0739-4235-ac3d-590841308f3c,1707211615,uuid:f6308c8b-0739-4235-ac3d-590841308f3c
416,42,42,1,68,5,2,2,2,5,2,4,9,4642,1615,1,uuid:1d9ef131-dfe4-476a-8cae-f4eff2f16cfb,1707211615,uuid:1d9ef131-dfe4-476a-8cae-f4eff2f16cfb
417,42,42,1,60,5,2,2,2,5,2,5,9,4642,1709,1,uuid:88b67105-a794-441d-9316-dc394042ce7c,1707211615,uuid:88b67105-a794-441d-9316-dc394042ce7c
418,42,42,2,40,2,2,2,2,5,2,5,9,4642,1732,1,uuid:c301985a-ad0a-466d-a4ae-55be4b4a9d2d,1707211615,uuid:c301985a-ad0a-466d-a4ae-55be4b4a9d2d
212,22,22,2,22,2,1,2,2,4,2,4,9,4717,1551,1,uuid:e286a769-83c8-40e7-b7c4-5c57db2d921a,1707211615,uuid:e286a769-83c8-40e7-b7c4-5c57db2d921a
419,42,42,1,21,4,2,2,2,3,2,4,9,4642,1809,1,uuid:6b869581-9392-4e58-9a20-a2d2fae8feae,1707211615,uuid:6b869581-9392-4e58-9a20-a2d2fae8feae
420,42,42,1,24,2,2,2,2,4,2,4,9,4642,1838,1,uuid:4bf333c0-ca7b-486e-bdeb-4edb2b5025af,1707211615,uuid:4bf333c0-ca7b-486e-bdeb-4edb2b5025af
216,22,22,1,31,2,2,2,2,2,2,,9,4717,1651,1,uuid:b257b0df-6ecd-413c-96b1-ea4f5d917d6a,1707211615,uuid:b257b0df-6ecd-413c-96b1-ea4f5d917d6a
219,22,22,2,28,2,1,2,2,5,2,5,9,4717,1729,1,uuid:9e430201-aeed-48e6-ade7-cb32bc949292,1707211615,uuid:9e430201-aeed-48e6-ade7-cb32bc949292
369,37,37,1,56,5,2,2,2,5,2,5,8,4828,1628,1,uuid:a0c2fba5-4d16-4bdb-a095-70288a252922,1707211615,uuid:a0c2fba5-4d16-4bdb-a095-70288a252922
370,37,37,1,23,5,2,2,2,4,2,5,8,4828,1657,1,uuid:3d4871b0-3810-48c4-95bd-f13034594208,1707211615,uuid:3d4871b0-3810-48c4-95bd-f13034594208
374,38,38,2,62,3,2,2,2,5,2,4,9,4711,1314,1,uuid:7fd8c66f-87a8-4a30-9a5a-16e9aa8dc81b,1707211615,uuid:7fd8c66f-87a8-4a30-9a5a-16e9aa8dc81b
375,38,38,1,29,5,2,2,2,5,2,5,9,4711,1340,1,uuid:3976ab3d-ab22-40ef-9507-7a19c97b5ea9,1707211615,uuid:3976ab3d-ab22-40ef-9507-7a19c97b5ea9
806,81,81,2,50,2,99,2,2,4,2,4,12,4891,1053,1,uuid:0fb2abad-7888-4cd8-948e-4a0678783342,1707211615,uuid:0fb2abad-7888-4cd8-948e-4a0678783342
379,38,38,2,69,3,1,1,1,3,1,2,9,4711,1443,1,uuid:217952c7-3280-4b14-a874-26539985d14b,1707211615,uuid:217952c7-3280-4b14-a874-26539985d14b
807,81,81,1,26,2,2,2,2,5,2,4,12,4891,1118,1,uuid:6701a822-240b-48c9-b347-8edde2aedcdf,1707211615,uuid:6701a822-240b-48c9-b347-8edde2aedcdf
406,41,41,1,68,2,1,1,2,2,2,2,9,4620,1210,1,uuid:fc99e772-aaa6-428e-8b38-908486e59079,1707211615,uuid:fc99e772-aaa6-428e-8b38-908486e59079
409,41,41,1,58,2,1,1,1,1,2,2,9,4620,1244,1,uuid:4e89b256-315b-4b81-8772-773696366c6c,1707211615,uuid:4e89b256-315b-4b81-8772-773696366c6c
410,41,41,2,65,4,1,1,2,4,2,2,9,4620,1343,1,uuid:c287e6a8-6b84-4db5-a5a1-069f4422e5d4,1707211615,uuid:c287e6a8-6b84-4db5-a5a1-069f4422e5d4
486,49,49,1,78,5,2,2,2,5,2,5,9,4880,1450,1,uuid:cfd05604-f57e-4157-abd6-a969097d27db,1707211615,uuid:cfd05604-f57e-4157-abd6-a969097d27db
487,49,49,2,67,2,1,1,2,2,2,3,9,4880,1533,1,uuid:c34e0315-3f5b-47a6-9a37-1dc39e5de585,1707211615,uuid:c34e0315-3f5b-47a6-9a37-1dc39e5de585
488,49,49,2,56,5,2,2,2,5,2,5,8,4880,1647,1,uuid:2827ea06-8e1a-4ba1-b911-a69188e3179e,1707211615,uuid:2827ea06-8e1a-4ba1-b911-a69188e3179e
489,49,49,2,57,5,2,2,2,5,2,5,9,4880,1728,1,uuid:9f1e8626-483f-4908-b2e3-4b996fd60d30,1707211615,uuid:9f1e8626-483f-4908-b2e3-4b996fd60d30
490,49,49,2,47,3,2,2,2,3,2,5,9,4880,1833,1,uuid:2d3d3b97-6a09-43d1-bb78-554d246e6f95,1707211615,uuid:2d3d3b97-6a09-43d1-bb78-554d246e6f95
481,49,49,1,55,4,2,2,2,5,2,5,9,4880,1440,1,uuid:b8b31891-4f9c-4b54-aef1-28ac9665e1f5,1707211615,uuid:b8b31891-4f9c-4b54-aef1-28ac9665e1f5
482,49,49,1,59,3,1,2,2,5,2,5,9,4880,1535,1,uuid:d9c2bf41-6ac7-4236-b746-3629c2b5ff08,1707211615,uuid:d9c2bf41-6ac7-4236-b746-3629c2b5ff08
483,49,49,2,22,4,2,2,1,3,2,5,9,4880,1631,1,uuid:cbfd4169-f11c-46a9-b9fe-e03c97811cde,1707211615,uuid:cbfd4169-f11c-46a9-b9fe-e03c97811cde
517,52,52,2,30,4,1,2,2,4,2,5,12,4885,1143,1,uuid:90ace1cd-b7a6-4c6f-8920-ea639134654a,1707211615,uuid:90ace1cd-b7a6-4c6f-8920-ea639134654a
518,52,52,2,67,3,99,1,1,5,1,2,12,4885,1252,1,uuid:830bba41-d758-4bd2-92f9-0ec2e4d55828,1707211615,uuid:830bba41-d758-4bd2-92f9-0ec2e4d55828
484,49,49,2,75,4,2,2,2,5,2,4,9,4880,1657,1,uuid:4905b620-87ca-4e4a-b590-fc1e44b1c92b,1707211615,uuid:4905b620-87ca-4e4a-b590-fc1e44b1c92b
485,49,49,2,39,4,2,2,2,5,2,4,9,4880,1812,1,uuid:f24fa5a7-e640-4ac2-a763-31735d4916d0,1707211615,uuid:f24fa5a7-e640-4ac2-a763-31735d4916d0
793,80,80,1,51,5,2,2,2,5,2,5,12,4813,1351,1,uuid:4806daac-5327-47d3-8c99-49ad24ccc225,1707211615,uuid:4806daac-5327-47d3-8c99-49ad24ccc225
795,80,80,1,55,5,2,2,2,5,1,4,12,4813,1430,1,uuid:452f4744-4c88-4e6d-9471-1e52efde3ed6,1707211615,uuid:452f4744-4c88-4e6d-9471-1e52efde3ed6
795,80,80,2,31,2,1,2,2,2,2,4,12,4813,1557,1,uuid:fcbbb0a5-0bbd-4b9e-9df5-a85458c79a73,1707211615,uuid:fcbbb0a5-0bbd-4b9e-9df5-a85458c79a73
